name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
downtown;DownTown / Mokugeki (Set 1);1989;Seta;YES;-;NO;-;-
dquizgo;Date Quiz Go Go (Korea);1998;SemiCom;YES;-;NO;-;-
dragnblz;Dragon Blaze;2000;Psikyo;YES;-;NO;-;-
drakton;Drakton (DK conversion) [No sound];1984;Epos Corporation;YES;-;NO;-;-
dreamwld;Dream World;2000;SemiCom;YES;-;NO;-;-
dremshpr;Dream Shopper;1982;Sanritsu;YES;-;NO;-;-
drgnbowl;Dragon Bowl;1992;Nics;YES;-;NO;-;-
drgnbstr;Dragon Buster [Missing sounds];1984;Namco;YES;-;NO;-;-
drgnmst;Dragon Master;1994;Unico;YES;-;NO;-;-
drgnunit;Dragon Unit / Castle of Dragon;1989;Seta;YES;-;NO;-;-
drgw2;Dragon World II (V110X, World);1997;IGS;YES;pgm;NO;-;-
drifto94;Drift Out '94 - The Hard Order (Japan);1994;Visco;YES;-;NO;-;-
driftout;Drift Out (Europe);1991;Visco (Europe);YES;-;NO;-;-
drivfrcp;Driving Force (Pac-Man conversion);1984;Shinkai Inc. (Magic Eletronics Inc. license);YES;-;NO;-;-
drmicro;Dr. Micro;1983;Sanritsu;YES;-;NO;-;-
drtomy;Dr. Tomy;1993;Playmark;YES;-;NO;-;-
drtoppelu;Dr. Toppel's Adventure (US);1987;Taito America Corporation;NO;drtoppel;YES;drtoppel;-
dsaber;Dragon Saber (World, DO2);1990;Namco;YES;-;NO;-;-
dsoccr94;Dream Soccer '94 (World, M107 hardware);1994;Irem (Data East Corporation license);YES;-;NO;-;-
dspirit;Dragon Spirit (new version (DS3));1987;Namco;YES;-;NO;-;-
dstlku;Darkstalkers - the night warriors (940818 USA);1994;Capcom;NO;dstlk;YES;dstlk;-
dunkshot;Dunk Shot (Rev C, FD1089 317-0022);1987;Sega;YES;-;NO;-;-
dw2001;Dragon World 2001 (V100, Japan) [Bad sound?];2001;IGS (Alta Co., LTD License);YES;pgm;NO;-;-
dwpc;Dragon World Pretty Chance (V101, Japan) [Bad sound?];2001;IGS (Alta Co., LTD License);YES;pgm;NO;-;-
dyger;Dyger (Korea set 1);1989;Philko;YES;-;NO;-;-
dynablst;Dynablaster / Bomber Man;1991;Irem (licensed from Hudson Soft);YES;-;NO;-;-
dynagear;Dyna Gear;1993;Sammy;YES;-;NO;-;-
dyndukeu;Dynamite Duke (US, 25JUL89);1989;Seibu Kaihatsu (Fabtek license);NO;dynduke;YES;dynduke;-
dynwar;Dynasty Wars (US set 1);1989;Capcom;YES;-;NO;-;-
eaglshot;Eagle Shot Golf;1994;Sammy;YES;-;NO;-;-
earthjkr;U.N. Defense Force: Earth Joker (Japan);1993;Visco;YES;-;NO;-;-
ecofghtru;Eco Fighters (940215 USA);1993;Capcom;NO;ecofghtr;YES;ecofghtr;-
edfu;E.D.F. : Earth Defense Force (North America);1991;Jaleco;NO;edf;YES;edf;-
eeekk;Eeekk!;1984;Epos Corporation;YES;-;NO;-;-
egghunt;Egg Hunt;1995;Invi Image;YES;-;NO;-;-
eggor;Eggor;1982;Telko;YES;-;NO;-;-
eightfrc;Eight Forces;1994;Tecmo;YES;-;NO;-;-
elvactr;Elevator Action Returns (Ver 2.2O 1995/02/20);1994;Taito Corporation Japan;YES;-;NO;-;-
enduror;Enduro Racer (YM2151, FD1089B 317-0013A);1986;Sega;YES;-;NO;-;-
enforce;Enforce (World);1988;Taito Corporation Japan;YES;-;NO;-;-
esckids;Escape Kids (Asia, 4 Players);1991;Konami;YES;-;NO;-;-
espgal;Espgaluda (V100, Japan);2003;CAVE / AMI;YES;-;NO;-;-
esprade;ESP Ra.De. - A.D.2018 Tokyo (International, ver. 98/04/22);1998;Atlus / Cave;YES;-;NO;-;-
eswatu;E-Swat - Cyber Police (set 3, US, FD1094 317-0129);1989;Sega;NO;eswat;YES;eswat;-
eto;Kokontouzai Eto Monogatari (Japan);1994;Visco;YES;-;NO;-;-
euroch92;Euro Champ '92 (World);1992;Taito Corporation Japan;YES;-;NO;-;-
evilston;Evil Stone;1990;Spacy Industrial, Ltd.;YES;-;NO;-;-
excelsr;Excelsior (set 1);1996;Playmark;YES;-;NO;-;-
exctleag;Excite League (FD1094 317-0079);1989;Sega;YES;-;NO;-;-
exedexes;Exed Exes;1985;Capcom;YES;-;NO;-;-
explbrkr;Explosive Breaker;1992;Kaneko;YES;-;NO;-;-
extdwnhl;Extreme Downhill (v1.5);1995;Sammy Industries Japan;YES;-;NO;-;-
extrmatnu;Extermination (US, set 1);1987;Taito (World Games license);NO;extrmatn;YES;extrmatn;-
exzisus;Exzisus (Japan, dedicated);1987;Taito Corporation;YES;-;NO;-;-
eyes;Eyes (Digitrex Techstar);1982;Digitrex Techstar (Rock-ola license);YES;-;NO;-;-
f1dreamba;F-1 Dream (bootleg, set 2) [Bootleg];1988;bootleg;NO;f1dream;YES;f1dream;-
f1gp;F-1 Grand Prix;1991;Video System Co.;YES;-;NO;-;-
f1gp2;F-1 Grand Prix Part II;1992;Video System Co.;YES;-;NO;-;-
faceoff;Face Off (Japan 2 Players);1988;Namco;YES;-;NO;-;-
fantasia;Fantasia (940429 PCB, set 1);1994;Comad / New Japan System;YES;-;NO;-;-
fantastc;Fantastic (Galaga conversion on Galaxian hardware);198?;Taito do Brasil;YES;-;NO;-;-
fantland;Fantasy Land (set 1);19??;Electronic Devices Italy;YES;-;NO;-;-
fantsia2;Fantasia II (Explicit);1997;Comad;YES;-;NO;-;-
fantzn2x;Fantasy Zone II - The Tears of Opa-Opa (System 16C);2008;Sega / M2;YES;-;NO;-;-
fantzone;Fantasy Zone (Rev A, unprotected);1986;Sega;YES;-;NO;-;-
fball;Fire Ball (FM Work) [Black Bar on the left side is normal.];1992;FM Work;YES;-;NO;-;-
feversos;Fever SOS (International, ver. 98/09/25);1998;Cave / Nihon System inc.;YES;-;NO;-;-
ffightu;Final Fight (USA, set 1);1989;Capcom;NO;ffight;YES;ffight;-
fghtbskt;Fighting Basketball;1984;Paradise Co. Ltd.;YES;-;NO;-;-
fhawk;Fighting Hawk (World);1988;Taito Corporation Japan;YES;-;NO;-;-
fightrol;Fighting Roller;1983;Kaneko (Taito license);YES;-;NO;-;-
finalbu;Final Blow (US);1988;Taito America Corporation;NO;finalb;YES;finalb;-
finalizr;Finalizer - Super Transformation;1985;Konami;YES;-;NO;-;-
finalttr;Final Tetris;1993;Jeil Computer System;YES;-;NO;-;-
finehour;Finest Hour (Japan);1989;Namco;YES;-;NO;-;-
fireshrk;Fire Shark;1990;Toaplan;YES;-;NO;-;-
firetrap;Fire Trap (US, set 1);1986;Wood Place Inc. (Data East USA license);YES;-;NO;-;-
fitegolfu;Fighting Golf (US);1988;SNK;NO;fitegolf;YES;fitegolf;-
fixeightu;FixEight (USA);1992;Toaplan;NO;fixeight;YES;fixeight;-
flagrall;'96 Flag Rally;1996;unknown;YES;-;NO;-;-
flashgal;Flashgal (set 1);1985;Sega;YES;-;NO;-;-
flicky;Flicky (128k Version, 315-5051);1984;Sega;YES;-;NO;-;-
flstory;The FairyLand Story;1985;Taito;YES;-;NO;-;-
flyboy;Fly-Boy;1982;Kaneko;YES;-;NO;-;-
flytiger;Flying Tiger (set 1);1992;Dooyong;YES;-;NO;-;-
fncywld;Fancy World - Earth of Crisis;1996;Unico;YES;-;NO;-;-
fnkyfish;Funky Fish;1981;Sun Electronics;YES;-;NO;-;-
footchmp;Football Champ (World);1990;Taito Corporation Japan;YES;-;NO;-;-
forgottnu;Forgotten Worlds (US, B-Board 88621B-2, rev C);1988;Capcom;NO;forgottn;YES;forgottn;-
formatz;Formation Z;1984;Jaleco;YES;-;NO;-;-
fpoint;Flash Point (set 2, Japan, FD1094 317-0127A);1989;Sega;YES;-;NO;-;-
freekick;Free Kick (NS6201-A 1987.10);1987;Nihon System (Merit license);YES;-;NO;-;-
freeze;Freeze;1984;Cinematronics;YES;-;NO;-;-
friskyt;Frisky Tom (set 1);1981;Nichibutsu;YES;-;NO;-;-
frogger;Frogger;1981;Konami;YES;-;NO;-;-
fround;The Final Round (ver. M);1988;Konami;YES;-;NO;-;-
fshark;Flying Shark (World);1987;Toaplan / Taito Corporation;YES;-;NO;-;-
fsoccer;Fighting Soccer (version 4);1988;SNK;YES;-;NO;-;-
fstarfrc;Final Star Force (US);1992;Tecmo;YES;-;NO;-;-
funkybee;Funky Bee;1982;Orca;YES;-;NO;-;-
funkyjet;Funky Jet (World, rev 1);1992;[Data East] (Mitchell license);YES;-;NO;-;-
funybubl;Funny Bubble;1999;In Chang Electronic Co;YES;-;NO;-;-
futspy;Future Spy;1984;Sega;YES;-;NO;-;zaxxon
gaia;Gaia Crusaders;1999;Noise Factory;YES;-;NO;-;-
gaialast;Gaia - The Last Choice of Earth;1999;SemiCom / XESS;YES;-;NO;-;-
gaiapolsu;Gaiapolis (ver UAF);1993;Konami;NO;gaiapols;YES;gaiapols;-
galaxygn;Galaxy Gunners [No Sound.];1989;Electronic Devices Italy;YES;-;NO;-;-
galivan;Cosmo Police Galivan (12/26/1985);1985;Nichibutsu;YES;-;NO;-;-
galmedes;Galmedes (Japan);1992;Visco;YES;-;NO;-;-
galpani4;Gals Panic 4 (Japan);1996;Kaneko;YES;skns;NO;-;-
galpanic;Gals Panic (Unprotected);1990;Kaneko;YES;-;NO;-;-
galpanis;Gals Panic S - Extra Edition (Europe);1997;Kaneko;YES;skns;NO;-;-
galpans2;Gals Panic S2 (Europe);1999;Kaneko;YES;skns;NO;-;-
galpans3;Gals Panic S3 (Japan);2002;Kaneko;YES;skns;NO;-;-
galspnbl;Gals Pinball;1996;Comad;YES;-;NO;-;-
ganbare;Ganbare! Marine Kun (Marine 2K0411 JPN);2000;Capcom;YES;-;NO;-;-
gangwars;Gang Wars;1989;Alpha Denshi Co.;YES;-;NO;-;-
gaplus;Gaplus (GP2 rev. B);1984;Namco;YES;-;NO;-;-
gardia;Gardia (317-0006);1986;Coreland / Sega;YES;-;NO;-;-
garogun;Garogun Seroyang (Korea);2000;Yun Sung;YES;-;NO;-;-
garyoret;Garyo Retsuden (Japan);1987;Data East Corporation;YES;-;NO;-;-
gberet;Green Beret;1985;Konami;YES;-;NO;-;-
gbusters;Gang Busters (set 1);1988;Konami;YES;-;NO;-;-
gdfs;Mobil Suit Gundam Final Shooting (Japan);1995;Banpresto;YES;-;NO;-;-
geebee;Gee Bee;1978;Namco;YES;-;NO;-;-
gekiridn;Gekirindan (Ver 2.3O 1995/09/21);1995;Taito Corporation;YES;-;NO;-;-
gemini;Gemini Wing (Japan);1987;Tecmo;YES;-;NO;-;-
genix;Genix Family;1994;NIX;YES;-;NO;-;-
genpeitd;Genpei ToumaDen;1986;Namco;YES;-;NO;-;-
gforce2;Galaxy Force 2;1988;Sega;YES;-;NO;-;-
ghostb;The Real Ghostbusters (US 2 Players, revision 2);1987;Data East USA;YES;-;NO;-;-
ghoulsu;Ghouls'n Ghosts (US);1988;Capcom;NO;ghouls;YES;ghouls;-
ghoxj;Ghox (joystick) [No Sound (undumped MCU)];1991;Toaplan;NO;ghox;YES;ghox;ghox
gigandes;Gigandes;1989;East Technology;YES;-;NO;-;-
gigas;Gigas (MC-8123, 317-5002) [Please use gigasb instead!];1986;SEGA;YES;-;NO;-;-
gigasm2b;Gigas Mark II;1986;bootleg;YES;-;NO;-;-
gigawing;Giga Wing (990222 USA);1999;Capcom;YES;-;NO;-;-
gijoeu;G.I. Joe (US, UAB);1992;Konami;NO;gijoe;YES;gijoe;-
ginganin;Ginga NinkyouDen (set 1);1987;Jaleco;YES;-;NO;-;-
ginkun;Ganbare Ginkun;1995;Tecmo;YES;-;NO;-;-
glocu;G-LOC Air Battle (US);1990;Sega;NO;gloc;YES;gloc;-
gmgalax;Ghostmuncher Galaxian (bootleg) [Bootleg];1981;LAX;YES;-;NO;-;-
gnbarich;Gunbarich;2001;Psikyo;YES;-;NO;-;-
gngt;Ghosts'n Goblins (US);1985;Capcom (Taito America License);NO;gng;YES;gng;-
gogomile;Susume! Mile Smile / Go Go! Mile Smile (newer);1995;Fuuki;YES;-;NO;-;-
goldmedl;Gold Medalist (set 1);1988;SNK;YES;-;NO;-;-
goldnaxe;Golden Axe (set 6, US, 8751 317-123A);1989;Sega;YES;-;NO;-;-
gollygho;Golly! Ghost!;1990;Namco;YES;-;NO;-;-
gotcha;Got-cha Mini Game Festival;1997;Dongsung;YES;-;NO;-;-
gprideru;GP Rider (US, FD1094 317-0162) (Twin setup) [Single version only];1990;Sega;NO;gprider;YES;gprider;-
gradius3;Gradius III (World, program code R);1989;Konami;YES;-;NO;-;-
grasspin;Grasspin;1983;[Zilec Electronics] Jaleco;YES;-;NO;-;-
grdian;Guardian;1986;Toaplan / Taito America Corporation (Kitkorp license);YES;-;NO;-;-
grdians;Guardians [Imperfect graphics @ game start cutscene];1995;Banpresto;YES;-;NO;-;-
grdnstrm;Guardian Storm (horizontal, not encrypted);1998;Afega (Apples Industries license);YES;-;NO;-;-
grindstm;Grind Stormer;1992;Toaplan;YES;-;NO;-;-
grobda;Grobda (New Ver.);1984;Namco;YES;-;NO;-;-
growlu;Growl (US);1990;Taito America Corporation;NO;growl;YES;growl;-
gseeker;Grid Seeker: Project Storm Hammer (Ver 1.3O);1992;Taito Corporation Japan;YES;-;NO;-;-
gtmr;1000 Miglia: Great 1000 Miles Rally (94/07/18);1994;Kaneko;YES;-;NO;-;-
gtmr2;Mille Miglia 2: Great 1000 Miles Rally (95/05/24);1995;Kaneko;YES;-;NO;-;-
gulfstrm;Gulf Storm (set 1);1991;Dooyong;YES;-;NO;-;-
gulfwar2;Gulf War II (set 1);1991;Comad;YES;-;NO;-;-
gumbo;Gumbo;1994;Min Corp.;YES;-;NO;-;-
gunbird;Gunbird (World);1994;Psikyo;YES;-;NO;-;-
gunbird2;Gunbird 2;1998;Psikyo;YES;-;NO;-;-
gundamex;Mobile Suit Gundam EX Revue;1994;Banpresto;YES;-;NO;-;-
gundhara;Gundhara;1995;Banpresto;YES;-;NO;-;-
gundl94;Gun Dealer '94;1994;Dooyong;YES;-;NO;-;-
gunfront;Gun & Frontier (World);1990;Taito Corporation Japan;YES;-;NO;-;-
gunlock;Gunlock (Ver 2.3O 1994/01/20);1993;Taito Corporation Japan;YES;-;NO;-;-
gunmast;Gun Master;1994;Metro;YES;-;NO;-;-
gunnail;GunNail (28th May. 1992);1993;NMK / Tecmo;YES;nmk004;NO;-;-
gunsmokeu;Gun.Smoke (US, 860408);1985;Capcom (Romstar License);NO;gunsmoke;YES;gunsmoke;-
gutsn;Guts'n (Japan);2000;Kaneko / Kouyousha;YES;skns;NO;-;-
guwange;Guwange (Japan, Master Ver. 99/06/24);1999;Atlus / Cave;YES;-;NO;-;-
guzzler;Guzzler;1983;Tehkan;YES;-;NO;-;-
gwar;Guerrilla War (US);1987;SNK;YES;-;NO;-;-
gwarrior;Galactic Warriors;1985;Konami;YES;-;NO;-;-
gyrodine;Gyrodine;1984;Crux;YES;-;NO;-;-
gyruss;Gyruss (Konami);1983;Konami;YES;-;NO;-;-
hachamfb;Hacha Mecha Fighter (19th Sep. 1991, unprotected, bootleg Thunder Dragon conversion) [Bootleg];1991;bootleg;NO;hachamf;YES;hachamf;-
hachoo;Hachoo!;1989;Jaleco;YES;-;NO;-;-
hal21;HAL21;1984;SNK;YES;-;NO;-;-
hamaway;Hammer Away (prototype) [Prototype];1992;Sega / Santos;YES;-;NO;-;-
hangon;Hang-On (rev A);1985;Sega;YES;-;NO;-;-
hangonjr;Hang-On Jr. [Graphics issues on the Game Over screen];1985;Sega;YES;-;NO;-;-
hangzo;Hangzo (Japan, prototype) [Prototype];1992;Hot-B;YES;-;NO;-;-
happy6;Happy 6-in-1 (V102 - V101MK, China);2004;IGS;YES;pgm;NO;-;-
hardhea2;Hard Head 2 (v2.0);1991;SunA;YES;-;NO;-;-
hardhead;Hard Head;1988;SunA;YES;-;NO;-;-
hasamu;Hasamu (Japan);1991;Irem;YES;-;NO;-;-
hatena;Adventure Quiz 2 - Hatena? no Daibouken (Japan 900228);1990;Capcom;YES;-;NO;-;-
hayaosi1;Hayaoshi Quiz Ouza Ketteisen - The King Of Quiz;1993;Jaleco;YES;-;NO;-;-
hbarrel;Heavy Barrel (US);1987;Data East USA;YES;-;NO;-;-
hcastle;Haunted Castle (ver. M);1988;Konami;YES;-;NO;-;-
hcrash;Hyper Crash (version D);1987;Konami;YES;-;NO;-;-
hedpanic;Head Panic (ver. 0117, 17/01/2000) [Story line & game instructions in English];2000;ESD;YES;-;NO;-;-
hellfire;Hellfire (2P Ver.);1989;Toaplan (Taito License);YES;-;NO;-;-
hero;Hero [Parent set for working drivers];1984;Century Electronics / Seatongrove Ltd;YES;-;NO;-;-
heuksun;Heuk Sun Baek Sa (Korea);199?;Oksan / F2 System;YES;-;NO;-;-
hexa;Hexa;199?;D. R. Korea;YES;-;NO;-;-
hexion;Hexion (Japan ver. JAB);1992;Konami;YES;-;NO;-;-
hgkairak;Taisen Hot Gimmick Kairakuten (Japan);1998;Psikyo;YES;-;NO;-;-
hharryu;Hammerin' Harry (US);1990;Irem America;NO;hharry;YES;hharry;-
higemaru;Pirate Ship Higemaru;1984;Capcom;YES;-;NO;-;-
himesiki;Himeshikibu (Japan);1989;Hi-Soft;YES;-;NO;-;-
hippodrm;Hippodrome (US);1989;Data East USA;YES;-;NO;-;-
hitice;Hit the Ice (US);1990;Taito Corporation (Williams licence);YES;-;NO;-;-
hoccer;Hoccer (set 1);1983;Eastern Micro Electronics, Inc.;YES;-;NO;-;-
honeydol;Honey Dolls;1995;Barko Corp;YES;-;NO;-;-
hopmappy;Hopping Mappy;1986;Namco;YES;-;NO;-;-
hopprobo;Hopper Robo;1983;Sega;YES;-;NO;-;-
horekid;Kid no Hore Hore Daisakusen;1987;Nichibutsu;YES;-;NO;-;-
horizon;Horizon;1985;Irem;YES;-;NO;-;tr606drumkit
horshoes;American Horseshoes (US);1990;Taito America Corporation;YES;-;NO;-;-
hotdebut;Quiz de Idol! Hot Debut (Japan);2000;Psikyo / Moss;YES;-;NO;-;-
hotdogst;Hotdog Storm - The First Supersonics (International);1996;Marble / ACE International;YES;-;NO;-;-
hotgm4ev;Taisen Hot Gimmick 4 Ever (Japan);2000;Psikyo;YES;-;NO;-;-
hotgmck;Taisen Hot Gimmick (Japan);1997;Psikyo;YES;-;NO;-;-
hotgmck3;Taisen Hot Gimmick 3 Digital Surfing (Japan);1999;Psikyo;YES;-;NO;-;-
hotgmcki;Mahjong Hot Gimmick Integral (Japan);2001;Psikyo;YES;-;NO;-;-
hotmind;Hot Mind (Hard Times hardware);1996;Playmark;YES;-;NO;-;-
hotpinbl;Hot Pinball;1995;Comad & New Japan System;YES;-;NO;-;-
hotshock;Hot Shocker;1982;E.G. Felaco (Domino license);YES;-;NO;-;-
hsf2;Hyper Street Fighter II: The Anniversary Edition (040202 USA);2004;Capcom;YES;-;NO;-;-
htchctch;Hatch Catch;1995;SemiCom;YES;-;NO;-;-
hunchbak;Hunchback (set 1) [Parent set for working drivers];1983;Century Electronics;YES;-;NO;-;-
huncholy;Hunchback Olympic [Parent set for working drivers];1984;Seatongrove Ltd;YES;-;NO;-;-
hustler;Video Hustler;1981;Konami;YES;-;NO;-;-
hvymetal;Heavy Metal (315-5135);1985;Sega;YES;-;NO;-;-
hvyunitu;Heavy Unit -U.S.A. Version- (US);1988;Kaneko / Taito;NO;hvyunit;YES;hvyunit;-
hwchamp;Heavyweight Champ;1987;Sega;YES;-;NO;-;-
hyperpac;Hyper Pacman;1995;SemiCom;YES;-;NO;-;-
hyperspt;Hyper Sports;1984;Konami (Centuri license);YES;-;NO;-;-
hypreac2;Mahjong Hyper Reaction 2 (Japan);1997;Sammy;YES;-;NO;-;-
hypreact;Mahjong Hyper Reaction (Japan);1995;Sammy;YES;-;NO;-;-
igmo;IGMO [Incorrect Colors];1984;Epos Corporation;YES;-;NO;-;-
ikari;Ikari Warriors (US JAMMA);1986;SNK;YES;-;NO;-;-
ikari3;Ikari III - The Rescue (8-Way Joystick);1989;SNK;YES;-;NO;-;-
ikki;Ikki (Japan);1985;Sun Electronics;YES;-;NO;-;-
imago;Imago (cocktail set);1984;Acom;YES;-;NO;-;-
imgfight;Image Fight (Japan, revision A);1988;Irem;YES;-;NO;-;-
imsorry;I'm Sorry (315-5110, US);1985;Coreland / Sega;YES;-;NO;-;-
insectx;Insector X (World);1989;Taito Corporation Japan;YES;-;NO;-;-
intcup94;International Cup '94 (Ver 2.2O 1994/05/26);1994;Taito Corporation Japan;YES;-;NO;-;-
ironhors;Iron Horse;1986;Konami;YES;-;NO;-;-
itaten;Itazura Tenshi (Japan);1984;Nichibutsu / Alice;YES;-;NO;-;-
ixion;Ixion (prototype);1983;Sega;YES;-;NO;-;-
jack;Jack the Giantkiller (set 1);1982;Cinematronics;YES;-;NO;-;-
jackal;Jackal (World, 8-way Joystick);1986;Konami;YES;-;NO;-;-
jailbrek;Jail Break;1986;Konami;YES;-;NO;-;-
janjans1;Lovely Pop Mahjong JangJang Shimasho (Japan);1996;Visco;YES;-;NO;-;-
janjans2;Lovely Pop Mahjong JangJang Shimasho 2 (Japan);2000;Visco;YES;-;NO;-;-
jchan;Jackie Chan - The Kung-Fu Master;1995;Kaneko;YES;-;NO;-;-
jchan2;Jackie Chan in Fists of Fire;1995;Kaneko;YES;-;NO;-;-
jcross;Jumping Cross;1984;SNK;YES;-;NO;-;-
jitsupro;Jitsuryoku!! Pro Yakyuu (Japan);1989;Jaleco;YES;-;NO;-;-
jjack;Jumping Jack;1984;Universal;YES;-;NO;-;-
jjparad2;Jan Jan Paradise 2;1997;Electro Design;YES;skns;NO;-;-
jjparads;Jan Jan Paradise;1996;Electro Design;YES;skns;NO;-;-
jjsquawk;J. J. Squawkers;1993;Athena / Able;YES;-;NO;-;-
joemacr;Joe & Mac Returns (World, Version 1.1, 1994.05.27);1994;Data East;YES;-;NO;-;-
joinem;Joinem;1986;Global Corporation;YES;-;NO;-;-
jojo;JoJo's Venture / JoJo no Kimyou na Bouken (USA 990128);1998;Capcom;YES;-;NO;-;-
jojobane;JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyou na Bouken: Mirai e no Isan (Euro 990927, NO CD);1999;Capcom;NO;jojoba;YES;jojoba;-
joyfulr;Joyful Road (Japan);1983;SNK;YES;-;NO;-;-
jpopnics;Jumping Pop (Nics, Korean bootleg of Plump Pop);1992;Nics;YES;-;NO;-;-
jrpacman;Jr. Pac-Man (11/9/83);1983;Bally Midway;YES;-;NO;-;-
jumpbug;Jump Bug;1981;Rock-ola;YES;-;NO;-;-
jumpcoas;Jump Coaster;1983;Kaneko;YES;-;NO;-;-
jumpkids;Jump Kids;1993;Comad;YES;-;NO;-;-
jumppop;Jumping Pop (set 1);2001;ESD;YES;-;NO;-;-
jumpshot;Jump Shot;1985;Bally Midway;YES;-;NO;-;-
jungler;Jungler;1981;Konami;YES;-;NO;-;-
junofrst;Juno First;1983;Konami;YES;-;NO;-;-
jyangoku;Jyangokushi  -Haoh no Saihai- (990527 Japan);1999;Mitchell;YES;-;NO;-;-
kageki;Kageki (US);1988;Taito America Corporation (Romstar license);YES;-;NO;-;-
kaiserkn;Kaiser Knuckle (Ver 2.1O 1994/07/29);1994;Taito Corporation Japan;YES;-;NO;-;-
kaitein;Kaitei Takara Sagashi (Namco license);1980;K.K. Tokki (Namco license);NO;kaitei;YES;kaitei;-
kamenrid;Masked Riders Club Battle Race;1993;Banpresto / Toei;YES;-;NO;-;-
kangaroo;Kangaroo;1982;Sun Electronics;YES;-;NO;-;-
karatblzu;Karate Blazers (US);1991;Video System Co.;NO;karatblz;YES;karatblz;-
karatour;The Karate Tournament;1992;Mitchell;YES;-;NO;-;-
karianx;Karian Cross (Rev. 1.0);1996;Deniam;YES;-;NO;-;-
karnov;Karnov (US, rev 6);1987;Data East USA;YES;-;NO;-;-
kazan;Ninja Kazan (World);1988;Jaleco;YES;-;NO;-;-
kbash;Knuckle Bash;1993;Toaplan / Atari;YES;-;NO;-;-
kbash2;Knuckle Bash 2 (bootleg) [Bootleg];1999;bootleg;YES;-;NO;-;-
kchamp;Karate Champ (US);1984;Data East USA;YES;-;NO;-;-
keithlcy;Dramatic Adventure Quiz Keith & Lucy (Japan);1993;Visco;YES;-;NO;-;-
keroppi;Kero Kero Keroppi's Let's Play Together (USA, Version 2.0);1995;American Sammy;YES;-;NO;-;-
ket;Ketsui Kizuna Jigoku Tachi (Revision 2?, Japan);2002;CAVE / AMI;YES;-;NO;-;-
kf2k3pcb;The King of Fighters 2003 (Japan, JAMMA PCB);2003;Playmore / Capcom;YES;-;NO;-;-
kickboy;Kick Boy;1983;Nichibutsu;YES;-;NO;-;-
kicker;Kicker;1985;Konami;YES;-;NO;-;-
kickoff;Kick Off (Japan);1988;Jaleco;YES;-;NO;-;-
kickridr;Kick Rider;1984;Universal;YES;-;NO;-;-
kidnikiu;Kid Niki - Radical Ninja (US);1986;Irem (Data East USA license);NO;kidniki;YES;kidniki;tr606drumkit
kikcubicb;Kickle Cubele [Bootleg];1988;bootleg;NO;kikcubic;YES;kikcubic;-
killbld;The Killing Blade (V109, China);1998;IGS;YES;pgm;NO;-;-
killbldp;The Killing Blade Plus (V300);2005;IGS;YES;pgm;NO;-;-
kingball;King & Balloon (US);1980;Namco;YES;-;NO;-;-
kingdmgp;Kingdom Grandprix (World);1994;Raizing / 8ing;YES;-;NO;-;-
kinst;Killer Instinct (ver. 1.5);1994/1995;Rare/Nintendo;YES;-;NO;-;-
kinst2;Killer Instinct II (ver. 1.4);1994/1995;Rare/Nintendo;YES;-;NO;-;-
kirameki;Kirameki Star Road (Ver 2.10J 1997/08/29) [No sound];1997;Taito Corporation;YES;-;NO;-;-
kittenk;Kitten Kaboodle;1988;Konami;YES;-;NO;-;-
kncljoe;Knuckle Joe (set 1);1985;[Seibu Kaihatsu] (Taito license);YES;-;NO;-;-
knightsu;Knights of the Round (911127 USA);1991;Capcom;NO;knights;YES;knights;-
kodu;The King of Dragons (US 910910);1991;Capcom;NO;kod;YES;kod;-
koikois2;Koi Koi Shimasho 2 - Super Real Hanafuda (Japan);1997;Visco;YES;-;NO;-;-
konamigt;Konami GT;1985;Konami;YES;-;NO;-;-
kong;Kong (Donkey Kong conversion on Galaxian hardware) [Bad Colours];198?;Taito do Brasil;YES;-;NO;-;-
kontest;Konami Test Board (GX800, Japan);1987?;Konami;YES;-;NO;-;-
korokoro;Koro Koro Quest (Japan);1999;Takumi;YES;-;NO;-;-
koshien;Ah Eikou no Koshien (Japan);1990;Taito Corporation;YES;-;NO;-;-
kov;Knights of Valour - Sangoku Senki (V117);1999;IGS;YES;pgm;NO;-;-
kov2;Knights of Valour 2 (V107, 102, 100, Hong Kong);2000;IGS;YES;pgm;NO;-;-
kov2p;Knights of Valour 2 Plus - Nine Dragons (VM205XX, China);2001;IGS;YES;pgm;NO;-;-
kovplus;Knights of Valour Plus - Sangoku Senki Plus (V119);1999;IGS;YES;pgm;NO;-;-
kovsh;Knights of Valour Superheroes / Sangoku Senki Superheroes (V104, China);1999;IGS;YES;pgm;NO;-;-
kovshp;Knights of Valour Super Heroes Plus / Sangoku Senki Super Heroes Plus (ver. 101) [Imperfect Protection Emulation];2004;IGS;YES;pgm;NO;-;-
kovytzy;Knights of Valour: Yi Tong Zhong Yuan / Sangoku Senki: Yi Tong Zhong Yuan (ver. 201, China) [Imperfect Protection Emulation];1999;IGS;YES;pgm;NO;-;-
kozure;Kozure Ookami (Japan);1987;Nichibutsu;YES;-;NO;-;-
krzybowl;Krazy Bowl;1994;American Sammy;YES;-;NO;-;-
ksayakyu;Kusayakyuu;1985;Taito Corporation;YES;-;NO;-;-
