name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets
ddr3mj;Dance Dance Revolution 3rd Mix (GN887 VER. JAA);1999;Konami;NO;ddr3mk;YES;ddr3mk;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddr3mp;Dance Dance Revolution 3rd Mix Plus (G*A22 VER. JAA);2000;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddr4m;Dance Dance Revolution 4th Mix (G*A33 VER. AAA);2000;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddr4mj;Dance Dance Revolution 4th Mix (G*A33 VER. JAA);2000;Konami;NO;ddr4m;YES;ddr4m;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.113;05/03/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddr4mp;Dance Dance Revolution 4th Mix Plus (G*A34 VER. JAA);2000;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddr4mps;Dance Dance Revolution 4th Mix Plus Solo (G*A34 VER. JBA);2000;Konami;YES;sys573;NO;ddr4mp;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;4;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddr4ms;Dance Dance Revolution 4th Mix Solo (G*A33 VER. ABA);2000;Konami;YES;sys573;NO;ddr4m;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;4;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddr4msj;Dance Dance Revolution 4th Mix Solo (G*A33 VER. JBA);2000;Konami;NO;ddr4ms;YES;ddr4ms;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.113;05/03/2007;Mame 0.195;28/02/2018;0;4;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddr5m;Dance Dance Revolution 5th Mix (G*A27 VER. JAA);2001;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddrbocd;Dance Dance Revolution Best of Cool Dancers (GE892 VER. JAA);1999;Konami;NO;ddr2m;YES;ddr2m;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.117u3;01/08/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddrextrm;Dance Dance Revolution Extreme (G*C36 VER. JAA);2002;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.118u5;06/09/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddrs2k;Dance Dance Revolution Solo 2000 (GC905 VER. AAA);1999;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;4;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddrs2kj;Dance Dance Revolution Solo 2000 (GC905 VER. JAA);1999;Konami;NO;ddrs2k;YES;ddrs2k;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;4;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddrsbm;Dance Dance Revolution Solo Bass Mix (GQ894 VER. JAA);1999;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;4;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
ddrusa;Dance Dance Revolution USA (G*A44 VER. UAA);2000;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Dance Revolution;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dncfrks;Dance Freaks (G*874 VER. KAA);2000;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (2-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Maniax;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dmx;Dance Maniax (G*874 VER. JAA);2000;Konami;NO;dncfrks;YES;dncfrks;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.113u3;21/03/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (2-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Maniax;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dmx2m;Dance Maniax 2nd Mix (G*A39 VER. JAA);2000;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (2-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Maniax;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dmx2majp;Dance Maniax 2nd Mix Append J-Paradise (G*A38 VER. JAA);2001;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (2-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dance Maniax;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dstage;Dancing Stage - Internet Ranking Ver (GC845 VER. EBA);1999;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.110u2;16/11/2006;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dancing Stage;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=v9iTfP9wao0;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
dsem;Dancing Stage Euro Mix (G*936 VER. EAA);2000;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.129;04/01/2009;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dancing Stage;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dsem2;Dancing Stage Euro Mix 2 (G*C23 VER. EAA);2002;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.118;05/08/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dancing Stage;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dsfdr;Dancing Stage Featuring Disney's Rave (GCA37JAA);2000;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.131u1;07/05/2009;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dancing Stage;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dsfdcta;Dancing Stage featuring Dreams Come True (GC910 VER. JAA);1999;Konami;NO;dsfdct;YES;dsfdct;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.118u5;06/09/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dancing Stage;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dsfdct;Dancing Stage featuring Dreams Come True (GC910 VER. JCA);1999;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.118u5;06/09/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU,MAS 3507D MPEG decoder;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, k573dio:mpeg MAS 3507D MPEG decoder;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dancing Stage;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dsftkd;Dancing Stage featuring TRUE KiSS DESTiNATiON (G*884 VER. JAA);1999;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.112u3;25/02/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (16-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Rhythm / Dance;Rhythm;Dancing Stage;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=svrpSOSSlVM;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO
darkhleg;Dark Horse Legend (GX706 VER. JAA);1998;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.109u4;26/10/2006;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Sports / Horse Racing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=jBGEnVpsuRM;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
