name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
timesold1;Time Soldiers (US Rev 1);1987;Alpha Denshi Co. (SNK/Romstar license);NO;timesold;YES;timesold;-
timesupd;Time's Up Demo [Homebrew];2012;NGF Dev. Inc.;YES;neogeo;NO;-;-
tkdenshoa;Toukidenshou - Angel Eyes (VER. 960427) [No sound];1996;Tecmo;NO;tkdensho;YES;tkdensho;-
tmht22pe;Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver. EBA);1991;Konami;NO;tmnt2;YES;tmnt2;-
tmht24pe;Teenage Mutant Hero Turtles - Turtles in Time (4 Players ver. EAA);1991;Konami;NO;tmnt2;YES;tmnt2;-
tmht2pa;Teenage Mutant Hero Turtles (UK 2 Players, version ?);1989;Konami;NO;tmnt;YES;tmnt;-
tmhta;Teenage Mutant Hero Turtles (UK 4 Players, version S);1989;Konami;NO;tmnt;YES;tmnt;-
tmhtb;Teenage Mutant Hero Turtles (UK 4 Players, version ?);1989;Konami;NO;tmnt;YES;tmnt;-
tmnt22pu;Teenage Mutant Ninja Turtles - Turtles in Time (2 Players ver. UDA);1991;Konami;NO;tmnt2;YES;tmnt2;-
tmnta;Teenage Mutant Ninja Turtles (Asia 4 Players, version ?);1990;Konami;NO;tmnt;YES;tmnt;-
tmnti;Teenage Mutant Ninja Turtles (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES];2009;Sergi;YES;neogeo;NO;-;-
tmntia;Teenage Mutant Ninja Turtles (Intro demo, alt) [Demo, You must use the Universe BIOS and set region to Japan AES];2009;Sergi;NO;tmnti;YES;tmnti;-
tmntua;Teenage Mutant Ninja Turtles (US 4 Players, version J);1989;Konami;NO;tmnt;YES;tmnt;-
tmntub;Teenage Mutant Ninja Turtles (US 4 Players, version H);1989;Konami;NO;tmnt;YES;tmnt;-
tndrcadej;Tokusyu Butai U.A.G. (Japan);1987;Seta (Taito license);NO;tndrcade;YES;tndrcade;-
tnextspc;The Next Space (set 1);1989;SNK;YES;-;NO;-;-
tnextspc2;The Next Space (set 2);1989;SNK;NO;tnextspc;YES;tnextspc;-
tnextspcj;The Next Space (Japan);1989;SNK (Pasadena International Corp. license);NO;tnextspc;YES;tnextspc;-
tnzsj;The NewZealand Story (Japan, new version, newer PCB);1988;Taito Corporation;NO;tnzs;YES;tnzs;-
tnzsjo;The NewZealand Story (Japan, old version) (older PCB);1988;Taito Corporation;NO;tnzs;YES;tnzs;-
tnzso;The NewZealand Story (World, old version) (older PCB);1988;Taito Corporation Japan;NO;tnzs;YES;tnzs;-
tnzsoa;The NewZealand Story (World, unknown version) (older PCB);1988;Taito Corporation Japan;NO;tnzs;YES;tnzs;-
tnzsop;The NewZealand Story (World, prototype) (older PCB);1988;Taito Corporation Japan;NO;tnzs;YES;tnzs;-
tnzsuo;The NewZealand Story (US, old version) (older PCB);1988;Taito America Corporation;NO;tnzs;YES;tnzs;-
todruagao;The Tower of Druaga (Old Ver.);1984;Namco;NO;todruaga;YES;todruaga;-
todruagas;The Tower of Druaga (Sidam);1984;bootleg? (Sidam);NO;todruaga;YES;todruaga;-
tokip;Toki (US, prototype?);1989;TAD Corporation (Fabtek license);NO;toki;YES;toki;-
tokiua;Toki (US, set 2);1989;TAD Corporation (Fabtek license);NO;toki;YES;toki;-
tophuntrh;Top Hunter - Roddy & Cathy (NGH-046);1994;SNK;NO;tophuntr;YES;tophuntr;-
toppyrap;Toppy & Rappy;1996;SemiCom;YES;-;NO;-;-
topspeedu;Top Speed (US);1987;Taito America Corporation (Romstar license);NO;topspeed;YES;topspeed;-
toride2gg;Toride II Adauchi Gaiden (German);1994;Metro;NO;toride2g;YES;toride2g;-
toride2gk;Toride II Bok Su Oi Jeon Adauchi Gaiden (Korea);1994;Metro;NO;toride2g;YES;toride2g;-
toride2j;Toride II (Japan) [No sound];1994;Metro;NO;toride2g;YES;toride2g;-
totc;Treasure of the Caribbean;2011;FACE Corporation / N.C.I - Le Cortex;YES;neogeo;NO;-;-
toto;Come Back Toto;1996;SoftClub;YES;-;NO;-;-
touchgoe;Touch & Go (earlier revision);1995;Gaelco;NO;touchgo;YES;touchgo;-
touchgok;Touch & Go (Korea, unprotected);1995;Gaelco;NO;touchgo;YES;touchgo;-
touchgon;Touch & Go (Non North America);1995;Gaelco;NO;touchgo;YES;touchgo;-
toutrun1;Turbo Out Run (deluxe cockpit, FD1094 317-0109);1989;Sega;NO;toutrun;YES;toutrun;-
toutrun3;Turbo Out Run (cockpit, FD1094 317-0107);1989;Sega;NO;toutrun;YES;toutrun;-
toutrun3d;Turbo Out Run (cockpit, FD1094 317-0107 decrypted) [Bootleg];1989;Sega;NO;toutrun;YES;toutrun;-
toutrund;Turbo Out Run (Out Run upgrade, FD1094 317-0118 decrypted) [Bootleg];1989;Sega;NO;toutrun;YES;toutrun;-
toutrunj;Turbo Out Run (Japan, Out Run upgrade, FD1094 317-0117);1989;Sega;NO;toutrun;YES;toutrun;-
toutrunj1;Turbo Out Run (Japan, deluxe cockpit, FD1094 317-0101);1989;Sega;NO;toutrun;YES;toutrun;-
toutrunj1d;Turbo Out Run (Japan, deluxe cockpit, FD1094 317-0101 decrypted) [Bootleg];1989;Sega;NO;toutrun;YES;toutrun;-
toutrunjd;Turbo Out Run (Japan, Out Run upgrade, FD1094 317-0117 decrypted) [Bootleg];1989;Sega;NO;toutrun;YES;toutrun;-
tp84b;Time Pilot '84 (set 3);1984;Konami;NO;tp84;YES;tp84;-
trackfldc;Track & Field (Centuri);1983;Konami (Centuri license);NO;trackfld;YES;trackfld;-
trackfldnz;Track & Field (NZ bootleg?);1982;bootleg? (Goldberg Enterprizes Inc.);NO;trackfld;YES;trackfld;-
travrusab;Traverse USA (bootleg);1983;bootleg (I.P.);NO;travrusa;YES;travrusa;-
trckydoca;Tricky Doc (set 2);1987;Tecfri;NO;trckydoc;YES;trckydoc;-
trikitri;Triki Triki (Lover Boy bootleg);1983;DTT Enterprise Inc;NO;loverboy;YES;loverboy;-
triothepj;Trio The Punch - Never Forget Me... (Japan);1989;Data East Corporation;NO;triothep;YES;triothep;-
triplepa;Triple Punch (set 2);1982;KKK;NO;triplep;YES;triplep;-
trojana;Trojan (US set 2);1986;Capcom;NO;trojan;YES;trojan;-
trojanb;Trojan (bootleg);1986;bootleg;NO;trojan;YES;trojan;-
trophyh;Trophy Hunting - Bear & Moose V1.0 [Hangs are normal, just wait it out.];2002;Sammy USA Corporation;YES;-;NO;-;-
trvgns;Trivia Genius;1985;bootleg;NO;trvmstr;YES;trvmstr;-
trvmstr;Trivia Master (set 1);1985;Enerdyne Technologies Inc.;YES;-;NO;-;-
trvmstra;Trivia Master (set 2);1985;Enerdyne Technologies Inc.;NO;trvmstr;YES;trvmstr;-
trvmstrb;Trivia Master (set 3);1985;Enerdyne Technologies Inc.;NO;trvmstr;YES;trvmstr;-
trvmstrc;Trivia Master (set 4);1985;Enerdyne Technologies Inc.;NO;trvmstr;YES;trvmstr;-
tsamurai2;Samurai Nihon-Ichi (set 2);1985;Kaneko / Taito;NO;tsamurai;YES;tsamurai;-
tsamuraih;Samurai Nihon-Ichi (bootleg, harder) [Bootleg];1985;bootleg;NO;tsamurai;YES;tsamurai;-
tshingena;Takeda Shingen (Japan, Japanese);1988;Jaleco;NO;tshingen;YES;tshingen;-
tst_galx;Galaxian Test ROM [Prototype];1979;Test ROM;NO;galaxian;YES;galaxian;-
ttmahjng;T.T Mahjong;1980;Taito;YES;-;NO;-;-
tumbleb;Tumble Pop (bootleg set 1) [Bootleg];1991;Data East Corporation;NO;tumblep;YES;tumblep;-
tumbleb2;Tumble Pop (bootleg set 2) [Bootleg];1991;Data East Corporation;NO;tumblep;YES;tumblep;-
turbofrcu;Turbo Force (US);1991;Video System Co.;NO;turbofrc;YES;turbofrc;-
turkhunt;Turkey Hunting USA V1.0;2001;Sammy USA Corporation;YES;-;NO;-;-
turpins;Turpin (bootleg on Scramble hardware) [Bootleg, No Sound];1981;bootleg;NO;turtles;YES;turtles;-
turtshipj;Turtle Ship (Japan);1988;Philko (Pacific Games license);NO;turtship;YES;turtship;-
turtshipk;Turtle Ship (Korea);1988;Philko;NO;turtship;YES;turtship;-
turtshipkn;Turtle Ship (Korea, 88/9);1988;Philko;NO;turtship;YES;turtship;-
turtshipko;Turtle Ship (Korea, older);1988;Philko;NO;turtship;YES;turtship;-
tutankhms;Tutankham (Stern Electronics);1982;Konami (Stern Electronics license);NO;tutankhm;YES;tutankhm;-
twinactn;Twin Action;1995;Afega;YES;-;NO;-;-
twinadv;Twin Adventure (World);1995;Barko Corp;YES;-;NO;-;-
twinadvk;Twin Adventure (Korea);1995;Barko Corp;NO;twinadv;YES;twinadv;-
twinbrat;Twin Brats (set 1);1995;Elettronica Video-Games S.R.L.;YES;-;NO;-;-
twinbrata;Twin Brats (set 2);1995;Elettronica Video-Games S.R.L.;NO;twinbrat;YES;twinbrat;-
twincobru;Twin Cobra (US);1987;Toaplan / Taito America Corporation (Romstar license);NO;twincobr;YES;twincobr;-
twinfalc;Twin Falcons;1989;Philko (Poara Enterprises license);YES;-;NO;-;-
twinhawku;Twin Hawk (US);1989;Taito America Corporation;NO;twinhawk;YES;twinhawk;-
twinkle;Twinkle;1997;SemiCom;YES;-;NO;-;-
twocrudea;Two Crude (US FT version);1990;Data East USA;NO;cbuster;YES;cbuster;-
uccopsar;Undercover Cops (Alpha Renewal Version);1992;Irem;NO;uccops;YES;uccops;-
uccopsu;Undercover Cops (US);1992;Irem;NO;uccops;YES;uccops;-
ultraxg;Ultra X Weapons / Ultra Keibitai (GAMEST review build);1995;Banpresto / Tsuburaya Productions;NO;ultrax;YES;ultrax;-
umk3r10;Ultimate Mortal Kombat 3 (rev 1.0);1994;Midway;NO;umk3;YES;umk3;-
unclepoo;Uncle Poo;1983;Diatec;YES;-;NO;-;-
uniwarsa;UniWar S (bootleg);1980;bootleg (Karateco);NO;uniwars;YES;uniwars;-
unkpacg;unknown Pac-Man gambling game;199?;unknown;YES;-;NO;-;-
uopokoj;Puzzle Uo Poko (Japan, ver. 98/02/06);1999;Cave / Jaleco;NO;uopoko;YES;uopoko;-
usg182;Games V18.2;1989;U.S. Games;NO;usgames;YES;usgames;-
usg185;Games V18.5;1990;U.S. Games;NO;usgames;YES;usgames;-
usg187c;Games V18.7C;1991;U.S. Games;NO;usgames;YES;usgames;-
usg32;Super Duper Casino (California V3.2);1987;U.S. Games;YES;-;NO;-;-
usg82;Super Ten V8.2;1988;U.S. Games;NO;superten;YES;superten;-
usg83x;Super Ten V8.3X;1988;U.S. Games;NO;superten;YES;superten;-
usgames;Games V25.4X;1992;U.S. Games;YES;-;NO;-;-
vandykeb;Vandyke (bootleg with PIC16c57) [No sound];1990;[UPL] (bootleg);NO;vandyke;YES;vandyke;-
vandykejal;Vandyke (Jaleco, Set 1);1990;UPL (Jaleco license);NO;vandyke;YES;vandyke;-
vandykejal2;Vandyke (Jaleco, Set 2);1990;UPL (Jaleco license);NO;vandyke;YES;vandyke;-
vaportra3;Vapor Trail - Hyper Offence Formation (World revision 3);1989;Data East Corporation;NO;vaportra;YES;vaportra;-
vaportrau;Vapor Trail - Hyper Offence Formation (US);1989;Data East USA;NO;vaportra;YES;vaportra;-
varthb;Varth - operation thunderstorm (bootleg, 920612 etc) [Bootleg];1992;bootleg;NO;varth;YES;varth;-
varthjr;Varth - operation thunderstorm (920714 Japan Resale Ver.);1992;Capcom;NO;varth;YES;varth;-
varthr1;Varth - operation thunderstorm (920612 etc);1992;Capcom;NO;varth;YES;varth;-
vastar3;Vastar (set 3);1983;Sesame Japan;NO;vastar;YES;vastar;-
vastar4;Vastar (set 4);1983;Sesame Japan;NO;vastar;YES;vastar;-
vautourz;Vautour (bootleg of Phoenix) (Z80 CPU);1980;bootleg;NO;phoenix;YES;phoenix;-
vautourza;Vautour (bootleg of Phoenix) (Z80 CPU, single PROM);1980;bootleg (Jeutel);NO;phoenix;YES;phoenix;-
vblokbrka;VS Block Breaker (Asia);1997;Kaneko / Mediaworks;NO;vblokbrk;YES;vblokbrk;-
vendetta2p;Vendetta (World, 2 Players ver. W);1991;Konami;NO;vendetta;YES;vendetta;-
vendetta2pd;Vendetta (Asia, 2 Players ver. D);1991;Konami;NO;vendetta;YES;vendetta;-
vendetta2peba;Vendetta (World, 2 Players ver. EB-A?);1991;Konami;NO;vendetta;YES;vendetta;-
vendetta2pu;Vendetta (Asia, 2 Players ver. U);1991;Konami;NO;vendetta;YES;vendetta;-
vendetta2pun;Vendetta (World, 2 Players ver. ?);1991;Konami;NO;vendetta;YES;vendetta;-
vendettaj;Crime Fighters 2 (Japan, 2 Players ver. P);1991;Konami;NO;vendetta;YES;vendetta;-
vendettar;Vendetta (US, 4 Players ver. R);1991;Konami;NO;vendetta;YES;vendetta;-
vendettaz;Vendetta (Asia, 4 Players ver. Z);1991;Konami;NO;vendetta;YES;vendetta;-
vhunt2d;Vampire Hunter 2 - darkstalkers revenge (970913 Japan Phoenix Edition) [Bootleg];1997;bootleg;NO;vhunt2;YES;vhunt2;-
vhuntjr1s;Vampire Hunter - darkstalkers' revenge (950307 Japan stop version);1995;Capcom;NO;nwarr;YES;nwarr;-
vhuntjr2;Vampire Hunter - darkstalkers' revenge (950302 Japan);1995;Capcom;NO;nwarr;YES;nwarr;-
vigilanta;Vigilante (World, Rev A);1988;Irem;NO;vigilant;YES;vigilant;-
vigilantb;Vigilante (US, Rev B);1988;Irem (Data East License);NO;vigilant;YES;vigilant;-
vigilantbl;Vigilante (bootleg);1988;bootleg;NO;vigilant;YES;vigilant;-
vigilantc;Vigilante (World, Rev C);1988;Irem;NO;vigilant;YES;vigilant;-
vigilantd;Vigilante (Japan, Rev D);1988;Irem;NO;vigilant;YES;vigilant;-
vigilantg;Vigilante (US, Rev G);1988;Irem (Data East USA License);NO;vigilant;YES;vigilant;-
vigilanto;Vigilante (US);1988;Irem (Data East USA License);NO;vigilant;YES;vigilant;-
vimanaj;Vimana (Japan);1991;Toaplan;NO;vimana;YES;vimana;-
viofightj;Violence Fight (Japan);1989;Taito Corporation;NO;viofight;YES;viofight;-
viofightu;Violence Fight (US);1989;Taito America Corporation;NO;viofight;YES;viofight;-
viostorma;Violent Storm (ver AAC);1993;Konami;NO;viostorm;YES;viostorm;-
viostormab;Violent Storm (ver AAB);1993;Konami;NO;viostorm;YES;viostorm;-
viostormeb;Violent Storm (ver EAB);1993;Konami;NO;viostorm;YES;viostorm;-
viostormj;Violent Storm (ver JAC);1993;Konami;NO;viostorm;YES;viostorm;-
viostormu;Violent Storm (ver UAC);1993;Konami;NO;viostorm;YES;viostorm;-
viostormub;Violent Storm (ver UAB);1993;Konami;NO;viostorm;YES;viostorm;-
vliner;V-Liner (set 1);2001;Dyna / BreezaSoft;YES;neogeo;NO;-;-
vlinero;V-Liner (set 2);2001;Dyna / BreezaSoft;NO;vliner;YES;vliner;-
vmetal;Varia Metal;1995;Excellent System;YES;-;NO;-;-
vmetaln;Varia Metal (New Ways Trading Co.);1995;Excellent System (New Ways Trading Co. license);NO;vmetal;YES;vmetal;-
volfiedjo;Volfied (Japan);1989;Taito Corporation;NO;volfied;YES;volfied;-
vsav2d;Vampire Savior 2 - the lord of vampire (970913 Japan Phoenix Edition) [Bootleg];1997;bootleg;NO;vsav2;YES;vsav2;-
vsavd;Vampire Savior - the lord of vampire (970519 Euro Phoenix Edition) [Bootleg];1997;bootleg;NO;vsav;YES;vsav;-
vulcana;Vulcan Venture (Old);1988;Konami;NO;vulcan;YES;vulcan;-
vulcanb;Vulcan Venture (Oldest);1988;Konami;NO;vulcan;YES;vulcan;-
vulgusa;Vulgus (set 2);1984;Capcom;NO;vulgus;YES;vulgus;-
wallca;Wall Crash (set 2);1984;Midcoin;NO;wallc;YES;wallc;-
warofbugu;War of the Bugs or Monsterous Manouvers in a Mushroom Maze (US);1981;Armenia;NO;warofbug;YES;warofbug;-
warpwarpr;Warp Warp (Rock-Ola set 1);1981;Namco (Rock-Ola license);NO;warpwarp;YES;warpwarp;-
warpwarpr2;Warp Warp (Rock-Ola set 2);1981;Namco (Rock-Ola license);NO;warpwarp;YES;warpwarp;-
warzard;War-Zard / Red Earth (Japan 961121);1996;Capcom;NO;redearth;YES;redearth;-
warzardr1;War-Zard / Red Earth (Japan 961023);1996;Capcom;NO;redearth;YES;redearth;-
watrball;Water Balls;1996;ABM;YES;-;NO;-;-
wb31;Wonder Boy III - Monster Lair (set 1, Japan, System 16A, FD1094 317-0084);1988;Sega / Westone;NO;wb3;YES;wb3;-
wb31d;Wonder Boy III - Monster Lair (set 1, Japan, System 16A, FD1094 317-0084 decrypted) [Bootleg];1988;Sega / Westone;NO;wb3;YES;wb3;-
wb32;Wonder Boy III - Monster Lair (set 2, Japan, System 16B, FD1094 317-0085);1988;Sega / Westone;NO;wb3;YES;wb3;-
wb32d;Wonder Boy III - Monster Lair (set 2, Japan, System 16B, FD1094 317-0085 decrypted) [Bootleg];1988;Sega / Westone;NO;wb3;YES;wb3;-
wb33;Wonder Boy III - Monster Lair (set 3, World, System 16B, FD1094 317-0089);1988;Sega / Westone;NO;wb3;YES;wb3;-
wb33d;Wonder Boy III - Monster Lair (set 3, World, System 16B, FD1094 317-0089 decrypted) [Bootleg];1988;Sega / Westone;NO;wb3;YES;wb3;-
wb34;Wonder Boy III - Monster Lair (set 4, Japan, System 16B, FD1094 317-0087);1988;Sega / Westone;NO;wb3;YES;wb3;-
wb34d;Wonder Boy III - Monster Lair (set 4, Japan, System 16B, FD1094 317-0087 decrypted) [Bootleg];1988;Sega / Westone;NO;wb3;YES;wb3;-
wb35;Wonder Boy III - Monster Lair (set 5, Japan, System 16A, FD1089A 317-0086);1988;Sega / Westone;NO;wb3;YES;wb3;-
wb35d;Wonder Boy III - Monster Lair (set 5, Japan, System 16A, FD1089A 317-0086 decrypted) [Bootleg];1988;Sega / Westone;NO;wb3;YES;wb3;-
wbmlvc;Wonder Boy in Monster Land (English, Virtual Console);2009;Sega;NO;wbml;YES;wbml;-
wboy5;Wonder Boy (set 5, bootleg) [Bootleg];1986;bootleg;NO;wboy;YES;wboy;-
wc90b1;Euro League (Italian hack of Tecmo World Cup '90) [Bootleg];1989;bootleg;NO;wc90;YES;wc90;-
wc90b2;World Cup '90 (bootleg, set 1) [Bootleg];1989;bootleg;NO;wc90;YES;wc90;-
wc90b3;World Cup '90 (bootleg, set 2) [Bootleg];1989;bootleg;NO;wc90;YES;wc90;-
wc90b4;World Cup '90 (bootleg, set 3) [Bootleg];1989;bootleg;NO;wc90;YES;wc90;-
wc90ba;Euro League (Italian hack of Tecmo World Cup '90 - alt version) [Bootleg];1989;bootleg;NO;wc90;YES;wc90;-
welltrisj;Welltris - Alexey Pajitnov's (Japan, 2 players);1991;Video System Co.;NO;welltris;YES;welltris;-
wh1ha;World Heroes (set 3);1992;Alpha Denshi Co.;NO;wh1;YES;wh1;-
wh2ja;World Heroes 2 Jet (ADM-007);1994;ADK / SNK;NO;wh2j;YES;wh2j;-
wheelrun;Wheels Runner;19??;International Games;YES;-;NO;-;-
whoopee;Pipi & Bibis / Whoopee!! (Teki Paki hardware) [No sound (sound MCU not dumped)];1991;Toaplan;NO;pipibibs;YES;pipibibs;-
wiggie;Wiggie Waggie;1994;Promat;YES;-;NO;-;-
willowu;Willow (USA);1989;Capcom;NO;willow;YES;willow;-
willowuo;Willow (USA Old Ver.);1989;Capcom;NO;willow;YES;willow;-
wingforc;Wing Force (Japan, prototype);1993;Atlus;YES;-;NO;-;-
wizdfireu;Wizard Fire (US v1.1);1992;Data East Corporation;NO;wizdfire;YES;wizdfire;-
wizta;Wiz (Taito, set 2);1985;[Seibu] (Taito license);NO;wiz;YES;wiz;-
wizzquiz;Wizz Quiz (Konami version);1985;Zilec-Zenitone (Konami license);YES;-;NO;-;-
wizzquiza;Wizz Quiz (version 4);1985;Zilec-Zenitone;NO;wizzquiz;YES;wizzquiz;-
wlstar;Wonder League Star - Sok-Magicball Fighting (Korea);1995;Mijin;YES;-;NO;-;-
wof3js;Sangokushi II: San Jian Sheng (Chinese bootleg set 1, 921005 Asia) [Bootleg];1992;bootleg;NO;wof;YES;wof;-
wof3jsa;Sangokushi II: San Jian Sheng (Chinese bootleg set 2, 921005 Asia) [Bootleg];1992;bootleg;NO;wof;YES;wof;-
wof3sj;Sangokushi II: San Sheng Jian (Chinese bootleg set 1, 921005 Asia) [Bootleg];1992;bootleg;NO;wof;YES;wof;-
wof3sja;Sangokushi II: San Sheng Jian (Chinese bootleg set 2, 921005 Asia) [Bootleg];1992;bootleg;NO;wof;YES;wof;-
wofah;Sangokushi II (hack set 1, 921005 Asia) [Hack];1992;hack;NO;wof;YES;wof;-
wofaha;Sangokushi II (hack set 2, 921005 Asia) [Hack];1992;hack;NO;wof;YES;wof;-
wofahb;Sangokushi II (hack set 3, 921005 Asia) [Hack];1992;hack;NO;wof;YES;wof;-
wofb;Warriors of Fate (bootleg, 921002 etc) [Bootleg];1992;bootleg;NO;wof;YES;wof;-
wofch;Tenchi wo Kurau II - Sekiheki no Tatakai (CPS Changer, 921031 Japan);1992;Capcom;YES;-;NO;-;-
wofchdx;Sangokushi III Gaiden: Kakou-On's Revenge DX (hack);2010;Capcom;NO;wofch;YES;wofch;-
wofh;Sangokushi II: Sanguo Yingxiong Zhuan (Chinese bootleg set 1, 921005 Asia) [Bootleg];1992;bootleg;NO;wof;YES;wof;-
wofha;Sangokushi II: Sanguo Yingxiong Zhuan (Chinese bootleg set 2, 921005 Asia) [Bootleg];1992;bootleg;NO;wof;YES;wof;-
wofhfh;Sangokushi II: Huo Fenghuang (Chinese bootleg, 921005 Asia) [Bootleg];1992;bootleg;NO;wof;YES;wof;-
wofjh;Tenchi wo Kurau II - Sekiheki no Tatakai (hack, 921031 Japan) [Hack];1992;hack;NO;wof;YES;wof;-
wofr1;Warriors of Fate (921002 etc);1992;Capcom;NO;wof;YES;wof;-
wofsj;Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 1, 921005 Asia) [Bootleg, Imperfect Graphics];1992;bootleg;NO;wof;YES;wof;-
wofsja;Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 2, 921005 Asia) [Bootleg, Imperfect Graphics];1992;bootleg;NO;wof;YES;wof;-
wofsjb;Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 3, 921005 Asia) [Bootleg, No sound];1992;bootleg;NO;wof;YES;wof;-
wofsjc;Sangokushi II: Sheng Jian Sanguo (Chinese bootleg set 4, 921005 Asia) [Bootleg, Imperfect graphics];1992;bootleg;NO;wof;YES;wof;-
wolffang;Wolf Fang -Kuhga 2001- (Japan);1991;Data East Corporation;NO;rohga;YES;rohga;-
wondl96;Wonder League '96 (Korea);1995;SemiCom;YES;-;NO;-;-
wondstck;Wonder Stick (set 1);????;Yun Sung;YES;-;NO;-;-
wondstcka;Wonder Stick (set 2, censored);????;Yun Sung;NO;wondstck;YES;wondstck;-
woodpeca;Woodpecker (set 2);1981;Amenip (Palcom Queen River);NO;woodpeck;YES;woodpeck;-
woodpeck;Woodpecker (set 1);1981;Amenip (Palcom Queen River);YES;-;NO;-;-
wownfant;WOW New Fantasia;2002;Comad;YES;-;NO;-;-
wrallyat;World Rally (US, 930217);1993;Gaelco (Atari license);NO;wrally;YES;wrally;-
wrallyb;World Rally (Version 1.0, Checksum 8AA2);1993;Gaelco;NO;wrally;YES;wrally;-
wrestwar1;Wrestle War (set 1, Japan, FD1094 317-0090);1988;Sega;NO;wrestwar;YES;wrestwar;-
wrestwar1d;Wrestle War (set 1, Japan, FD1094 317-0090 decrypted) [Bootleg];1988;Sega;NO;wrestwar;YES;wrestwar;-
wrestwar2;Wrestle War (set 2, World, FD1094 317-0102);1988;Sega;NO;wrestwar;YES;wrestwar;-
wrestwar2d;Wrestle War (set 2, World, FD1094 317-0102 decrypted) [Bootleg];1988;Sega;NO;wrestwar;YES;wrestwar;-
wschamp;Wing Shooting Championship V2.00;2001;Sammy USA Corporation;YES;-;NO;-;-
wschampa;Wing Shooting Championship V1.01;2001;Sammy USA Corporation;NO;wschamp;YES;wschamp;-
wschampb;Wing Shooting Championship V1.00;2001;Sammy USA Corporation;NO;wschamp;YES;wschamp;-
wwallyj;Wally wo Sagase! (rev B, Japan, FD1094 317-0197B);1992;Sega;YES;-;NO;-;-
wwallyja;Wally wo Sagase! (rev A, Japan, FD1094 317-0197A);1992;Sega;NO;wwallyj;YES;wwallyj;-
wwallyjad;Wally wo Sagase! (rev A, Japan, FD1094 317-0197A decrypted) [Bootleg];1992;Sega;NO;wwallyj;YES;wwallyj;-
wwallyjd;Wally wo Sagase! (rev B, Japan, FD1094 317-0197B decrypted) [Bootleg];1992;Sega;NO;wwallyj;YES;wwallyj;-
wwfmaniab;WWF: Wrestlemania (rev 1.20 08/02/95);1995;Midway;NO;wwfmania;YES;wwfmania;-
wwfsstarb;WWF Superstars (bootleg) [Bootleg];1989;bootleg;NO;wwfsstar;YES;wwfsstar;-
wwfsstarj;WWF Superstars (Japan);1989;Technos Japan;NO;wwfsstar;YES;wwfsstar;-
wwfsstaru;WWF Superstars (US, newer);1989;Technos Japan;NO;wwfsstar;YES;wwfsstar;-
wwfsstarua;WWF Superstars (US);1989;Technos Japan;NO;wwfsstar;YES;wwfsstar;-
wwfwfestb;WWF WrestleFest (US bootleg) [Bootleg];1991;bootleg;NO;wwfwfest;YES;wwfwfest;-
wwfwfestj;WWF WrestleFest (Japan);1991;Technos Japan (Tecmo License);NO;wwfwfest;YES;wwfwfest;-
wwfwfestk;WWF WrestleFest (Korea);1991;Technos Japan (Tecmo License);NO;wwfwfest;YES;wwfwfest;-
wwfwfestu;WWF WrestleFest (US);1991;Technos Japan (Tecmo License);NO;wwfwfest;YES;wwfwfest;-
wyvernf0;Wyvern F-0;1985;Taito;YES;-;NO;-;-
xexexa;Xexex (ver AAA);1991;Konami;NO;xexex;YES;xexex;-
xmcotaar1;X-Men - children of the atom (941217 Asia);1995;Capcom;NO;xmcota;YES;xmcota;-
xmcotahr1;X-Men - children of the atom (950105 Hispanic);1995;Capcom;NO;xmcota;YES;xmcota;-
xmcotaj2;X-Men - children of the atom (941219 Japan);1994;Capcom;NO;xmcota;YES;xmcota;-
xmcotaj3;X-Men - children of the atom (941217 Japan);1994;Capcom;NO;xmcota;YES;xmcota;-
xmcotar1;X-Men - children of the atom (950105 Euro);1995;Capcom;NO;xmcota;YES;xmcota;-
xmcotar1d;X-Men - children of the atom (950105 Euro Phoenix Edition) [Bootleg];1995;bootleg;NO;xmcota;YES;xmcota;-
xmen2pa;X-Men (2 Players ver AAA);1992;Konami;NO;xmen;YES;xmen;-
